,郵遞區號,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,主建物面積,陽台面積,附屬建物面積
1333,811,-0.8895196841570391,5,4,15,2,4,0,8.5,-0.6952599011474527,-0.5088202497791942,1.0,181363,2513797,-0.8672034888196007,-1.0158526163297308,-0.4384519028208025
1334,110,6.410001832977971,5,3,12,2,4,0,12.583333333333334,4.816285319291355,2.176047654695956,2.0,307816,2770016,4.436442701917313,2.9053023812051784,0.4262817051570665
1335,806,-1.0441275884897168,5,4,15,2,4,0,16.083333333333332,-0.7182414302642622,0.808896851784271,1.0,179424,2500781,-0.9911098805169962,-0.0620120403410388,0.0013879076568296
1336,407,-0.3611898907565645,5,2,15,10,4,0,3.6666666666666665,-0.5137058211246588,0.9278466956534236,1.0,210894,2675737,-0.6841728143259597,-0.9049409214473249,-0.4384519028208025
1337,114,0.728611978039529,5,10,10,2,5,2,19.08333333333333,1.3845684839237955,1.0097212635114112,3.0,311478,2773754,-0.0106086165371507,-1.2120809995832185,0.7657697142150446
1338,248,0.3937283251603853,5,18,18,10,4,0,7.25,0.2464082544138112,0.6389685033997679,1.0,295314,2776422,-0.0912326385320311,0.3304447261659365,-0.0306392630090174
1339,108,1.218560172929311,5,17,23,2,4,0,10.75,1.1064919816104026,2.523628367300621,2.0,300082,2768557,0.739336233667861,0.1359226766798704,0.949392159365901
1340,324,-0.4276426896808383,5,7,12,2,4,0,7.166666666666667,-0.5004914418824933,0.5910796052186809,1.0,270931,2756783,-0.7401852927645084,-0.3776837873140406,-0.1800993927829702
1341,110,0.0061871379437793,5,8,12,10,4,0,38.583333333333336,-0.1069327557571329,-0.8193256863726953,0.0,306429,2769751,-0.1384754865079787,0.5710377873723866,-0.4384519028208025
1342,320,0.7565389770811227,5,8,14,2,4,0,19.5,1.034674703120373,-0.8193256863726953,1.0,275884,2762470,0.4196690587407909,0.64782280690636,-0.4384519028208025
1343,104,-0.6620179862846424,5,4,5,2,4,1,28.08333333333333,-1.0618152905605625,-0.8193256863726953,0.0,304690,2773324,-0.876256010587447,-1.0602172942826933,0.3558219296922029
1344,115,-0.4925573406372446,5,7,10,2,4,2,21.166666666666668,-0.9750600181446072,-0.8193256863726953,0.0,311581,2772094,-1.1582986419169063,-0.6046261783811177,0.0590368148553541
1345,300,1.8434327848754664,5,4,5,2,4,1,38.75,-0.8613014490164006,-0.8193256863726953,0.0,249685,2743566,-0.2332440737651188,-1.6420771089734696,-0.4384519028208025
1346,900,0.2086458642143337,5,7,11,6,4,0,21.83333333333333,0.772110732960826,-0.8193256863726953,1.0,196748,2509225,0.3577158628920933,-0.2377644183854667,-0.4384519028208025
1347,241,-1.13588772819781,5,16,22,2,4,0,6.083333333333333,-0.6877909041844898,-0.8193256863726953,0.0,299991,2772986,-1.0075175762212174,-1.0090272812600445,0.4369574287123485
1348,104,-1.3573089348847305,2,6,11,5,4,0,17.166666666666668,-1.7288541731759546,0.6884022047479872,1.0,303768,2771350,-1.989716188032534,-1.2991040217217218,-0.2975323518910757
1349,708,-0.8720472845845446,5,15,27,10,4,0,4.833333333333333,0.0286582660320423,0.6698645667424051,1.0,164886,2542746,-0.2918025739508744,-0.186574405362818,0.2533349835614926
1350,242,-0.0395006634142839,5,6,8,2,4,2,27.916666666666668,-0.376965722879643,0.7192982680906242,1.0,292625,2767895,-0.4015644003860099,-0.1370907261075905,-0.0541258548306388
1351,310,-0.2550576809737096,5,11,11,2,4,0,28.75,-0.4763608363098436,-0.8193256863726953,0.0,256144,2739578,-0.6007198792786274,-0.0637183741084604,-0.2612348918031157
1352,330,-0.2890411376387813,5,11,16,2,4,0,24.75,0.1372459911089667,-0.8193256863726953,0.0,279035,2764424,0.1797772318928655,0.4840147652338835,-0.4384519028208025
1353,406,-0.2872626540509347,5,6,7,2,4,2,35.0,-0.3039993679337732,-0.8193256863726953,1.0,218037,2673752,-0.1543173996017097,-0.3981597925231002,-0.4384519028208025
1354,407,-0.3288407163073518,5,6,26,2,4,0,15.25,2.7404787018155488,1.3603915824503403,2.0,210589,2675540,2.502031956650671,3.4649798569194736,0.5479849536872844
1355,407,-0.208216268639746,5,6,9,2,4,2,22.916666666666668,-0.2114987132386155,0.3253734604720031,1.0,214255,2672412,-0.251914899911302,-0.2019314092696126,-0.4384519028208025
1356,704,0.036108922631201,5,4,5,10,4,1,0.3333333333333333,-0.9158825806688228,-0.8193256863726953,0.0,167830,2544656,-1.0120438371051406,-0.454468806848014,-0.4384519028208025
1357,242,0.0855940267849369,5,9,14,10,4,0,9.583333333333334,0.1642492878212176,0.5246530690320114,1.0,296726,2772302,-0.0711473558596224,0.3150877222591419,0.2319835364509276
1358,320,-0.316944103118377,5,3,7,2,4,2,24.75,-0.193688028173088,-0.8193256863726953,0.0,274842,2759174,-0.4878462484857943,1.4395616749899969,-0.4384519028208025
1359,811,-0.7355606859983054,5,7,15,10,4,0,2.1666666666666665,-0.0885475324636854,-0.8193256863726953,0.0,181352,2516792,-0.623634075003488,1.4378553412225754,0.8896081074563194
1360,221,-0.5302179322879995,5,17,23,10,4,0,0.5,-0.5470290383440323,0.8119864581185349,1.0,317193,2774157,-0.8307105104429706,-0.89982192014506,0.4156059816017839
1361,807,-0.6161619499925939,5,13,15,2,4,0,8.166666666666666,-0.0224756362528584,0.265126136953861,1.0,179750,2507734,-0.3297100088537306,-0.5687931692652634,-0.0733421572301467
1362,330,-1.1448762803850354,5,4,7,2,4,2,26.58333333333333,-1.3852803128796545,-0.8193256863726953,0.0,282168,2764126,-1.5441623822713522,-0.6660541940082965,-0.4384519028208025
1363,220,0.2202781082213313,5,4,4,2,1,1,47.333333333333336,-0.7262849654551454,-0.8193256863726953,0.0,296288,2767769,-0.133383443013565,-0.9202979253541196,-0.4384519028208025
1364,401,-0.4878707960476485,5,3,7,2,4,2,28.166666666666668,-0.3516860408511527,-0.8193256863726953,0.0,218837,2671299,-0.5186814007575206,0.0284236493323075,-0.4384519028208025
1365,701,-1.0859940534901091,5,11,24,2,4,0,27.5,0.2693897835306207,-0.1735979625115834,1.0,169560,2540976,0.1860008406082598,0.0847326636572213,3.829702374581074
1366,408,-0.286085009513036,5,14,23,10,4,0,6.916666666666667,1.845922680943744,0.1786171595944777,1.0,214073,2671947,1.4819259099364976,0.7194888251380684,0.940851580521675
1367,407,0.5720333216230209,5,11,12,10,4,0,25.666666666666668,0.2923713126474302,-0.8193256863726953,0.0,210200,2676490,-0.0357859427039731,-0.2991924340126455,0.0867936960990881
1368,244,-0.2021357774542698,5,3,12,10,4,0,7.25,0.1556312144024145,0.1060114107392809,1.0,287698,2774937,-0.0168322252525449,-0.125146389735639,0.0547665254332409
1369,105,-0.9753195004896458,5,9,12,10,4,0,41.583333333333336,-1.401367383261421,-0.8193256863726953,0.0,305238,2772737,-1.1124702504671848,-1.6420771089734696,-0.4384519028208025
1370,302,3.532968159767882,5,7,25,2,4,0,9.666666666666666,4.6525419243340895,3.39180774722872,3.0,252875,2744242,3.870377200121679,2.8455806993454216,1.886720687519689
1371,234,-0.3412420342982831,5,2,7,2,4,2,44.66666666666666,-0.8026985497685367,-0.8193256863726953,0.0,302113,2767276,-0.3860053785975242,-0.149035062479542,-0.4384519028208025
1372,330,0.4302353058352394,5,6,8,2,4,2,23.75,0.4474966341858932,-0.8193256863726953,0.0,279645,2768327,0.7809212555389047,1.2655156307129904,-0.4384519028208025
1373,242,0.8464725660773732,5,2,5,4,4,1,41.083333333333336,-0.6424023841787913,-0.8193256863726953,0.0,292971,2767685,-0.1639357039800464,0.0847326636572213,-0.4384519028208025
1374,220,-0.7544029986046819,5,6,9,2,4,2,21.08333333333333,-0.3901801021218083,-0.8193256863726953,0.0,298312,2769009,-0.1783631605475511,0.0557249896110536,-0.4384519028208025
1375,104,-0.45617052777238,5,3,4,2,4,1,46.5,-1.3852803128796545,-0.8193256863726953,0.0,302541,2772711,-1.2239294247337915,-0.8127988980065567,-0.4384519028208025
1376,804,-0.8278495640703531,5,10,10,2,4,2,11.416666666666666,-0.5837994849309274,-0.8193256863726953,0.0,175621,2505793,-0.9410381194885966,-0.200225075502191,-0.1309910644286711
1377,105,-1.3847312291243674,5,9,12,2,4,0,31.83333333333333,-1.5059333407429036,-0.8193256863726953,0.0,306010,2771178,-1.6114905129197086,-0.5824438394046364,-0.4384519028208025
1378,235,-0.6846816352486896,5,6,10,2,4,2,26.5,-0.401670866680213,0.8629649626338858,1.0,301757,2764844,-0.066621094975699,0.1666366844934597,-0.2761809047805111
1379,241,-1.2597807402971342,5,9,27,2,4,0,24.416666666666668,-0.0793549208169612,0.7254774807591514,1.0,299153,2771582,-0.5469705312820401,2.412171922420327,-0.4384519028208025
1380,600,0.6025078782363953,5,7,10,2,4,2,5.0,0.0774940154052622,-0.8193256863726953,0.0,192629,2598062,-0.4182549873954765,-0.4868891484290251,-0.4384519028208025
1381,804,-0.1971367965587006,5,8,15,2,4,0,16.666666666666668,-0.1431286641161074,0.3130150351349484,1.0,177034,2507359,-0.3260324218855428,-0.1660984001537582,-0.4384519028208025
1382,235,0.6798478807457308,5,5,5,2,4,1,37.75,-0.1230198261388993,-0.8193256863726953,0.0,301466,2764188,0.43324784139256,-0.0534803715039305,-0.4384519028208025
1383,333,-0.8975949609883432,5,14,14,2,4,0,17.666666666666668,-0.1482995081673897,0.4288752726698369,1.0,286861,2772180,-0.6454167055073681,2.5828052991624904,-0.4384519028208025
1384,106,1.2983515987624352,5,7,7,2,4,2,44.083333333333336,1.6063402399010067,-0.8193256863726953,0.0,303557,2768077,2.023945650786291,2.3899895834438456,-0.4384519028208025
1385,407,-0.1242189694569838,5,9,15,2,4,0,12.333333333333334,1.0720196879351884,0.8984954354779182,2.0,212982,2673915,0.5877064940564366,-0.4510561393131707,2.3222902085752084
1386,338,0.0381277418390269,5,8,12,2,4,0,27.83333333333333,1.14958234870442,-0.8193256863726953,0.0,279867,2772369,1.017701278029133,0.924248877228664,-0.1715588139387442
1387,111,-0.3378533020565753,5,9,15,2,4,0,14.333333333333334,0.0533634098326125,1.1595671707232005,1.0,302341,2775593,-0.2250402259130084,-0.8947029188427951,1.0817711314514014
1388,234,-1.2221201486463795,5,6,12,2,4,0,27.5,-1.0026378530847782,-0.8193256863726953,0.0,302471,2767603,-1.0044057718635204,-0.0603057065736172,-0.4384519028208025
1389,813,-0.5584814011975641,5,11,20,10,4,0,1.75,-0.6515949958255148,1.040617326854048,1.0,178607,2506617,-0.9133147715745676,-1.1387086475840884,0.0547665254332411
1390,236,0.2862021687816507,5,7,13,2,4,0,10.583333333333334,0.3417816002485702,0.7393807092633382,1.0,294947,2763201,0.0739758837311627,-0.3128431041520186,1.0433385266523851
1391,103,-0.6339708194330592,5,4,4,2,4,1,40.5,-1.4915698850448975,-0.8193256863726953,0.0,302298,2771574,-1.3984733600700767,-1.6420771089734696,0.607769005596866
1392,231,-0.8315266990560362,5,20,20,2,4,0,10.916666666666666,-0.1132526762642554,-0.8193256863726953,0.0,304544,2762259,-0.2318296172388929,-0.7291885434028968,0.044090801877959
1393,114,0.1800699589987961,0,8,12,10,4,0,0.25,0.1705692083283402,1.035982917352653,1.0,309788,2775428,-0.2340927476808544,-0.2718910937338996,0.9344461463885056
1394,241,0.4537401294692144,0,3,5,2,4,1,38.75,-0.4367176985833473,-0.8193256863726953,0.0,298248,2773434,0.2029743189229713,-0.1080830520614228,-0.4384519028208025
1395,804,-0.8095119562659333,5,5,14,2,4,0,18.08333333333333,-0.4091398636431761,-0.8193256863726953,0.0,176926,2506144,-0.6442851402863873,-0.0995513832243148,0.0547665254332413
1396,404,0.4875313176383026,5,3,15,2,4,0,26.33333333333333,2.318193104294177,-0.8193256863726953,1.0,216410,2672521,2.6290501527057635,2.2654272184220665,0.3793085215138244
1397,238,0.6323094951138274,5,4,4,2,4,1,42.333333333333336,-0.2965303709708101,-0.8193256863726953,0.0,292089,2763406,0.1316857100011823,1.6989244076380847,-0.4384519028208025
1398,710,-0.5311312076439206,5,10,20,2,4,0,30.08333333333333,0.4342822549437279,-0.8193256863726953,0.0,171183,2545433,0.7905395599172415,0.8355195213227393,-0.3167486542905838
1399,110,0.340373817524983,5,5,5,2,4,1,39.75,-0.2781451476773626,-0.8193256863726953,0.0,306546,2768531,0.033805318386345,0.7826231745326689,-0.4384519028208025
1400,231,1.338872184290944,5,5,5,2,4,1,43.333333333333336,-0.1776009577913216,-0.8193256863726953,0.0,305033,2762440,0.5025562111776328,0.6273468016973005,-0.4384519028208025
1401,106,1.419865288223965,5,4,4,4,1,1,55.16666666666666,-0.1867935694380455,-0.8193256863726953,0.0,305107,2769661,0.8646570818914823,-1.6420771089734696,-0.4384519028208025
1402,220,0.5935673931731655,5,5,5,2,4,1,35.916666666666664,-0.2120732514665356,-0.8193256863726953,0.0,297336,2769275,0.531694015617888,0.1171530052382326,-0.4384519028208025
1403,236,-0.5353130474315605,5,7,16,2,4,0,26.08333333333333,-0.4792335274494445,-0.8193256863726953,0.0,296982,2764219,-0.2264546824392343,-0.3026051015474889,-0.4384519028208025
1404,111,0.4574172644548975,5,2,7,2,4,2,32.083333333333336,0.5670005855933022,-0.1210746548291006,1.0,303645,2780014,0.1500736448421201,1.064168246157238,0.5821472690641886
1405,116,-0.6980202621575403,5,2,12,2,4,0,28.166666666666668,-0.969889174093325,-0.8193256863726953,0.0,305124,2765227,-1.1167136200458627,-0.8093862304717134,0.1316317350312739
1406,242,0.0737695142819557,5,22,24,0,4,0,7.416666666666667,1.088681296544875,1.0313485078512572,1.0,295995,2772499,0.6278770594012544,0.3031433858871904,-0.4384519028208025
1407,806,-0.1285209770546131,5,10,15,10,4,0,5.0,-0.0615442357514343,0.0380400713854796,1.0,180946,2501069,-0.4442809874780344,-0.6984745355893074,0.4369574287123487
1408,116,-0.9291029607676282,5,3,10,2,4,2,27.83333333333333,-1.5806233103725342,-0.8193256863726953,0.0,306428,2765156,-1.7144629480289597,-1.6420771089734696,-0.2953972071800192
1409,235,1.3133485414491428,5,4,4,2,4,1,44.41666666666666,-0.1218707496830589,-0.8193256863726953,0.0,301201,2763924,0.3930772760477427,1.8388437765666583,-0.4384519028208025
1410,338,-0.2506355055660906,5,5,14,2,4,0,17.666666666666668,-0.1701319608283587,-0.8193256863726953,0.0,279179,2770008,-0.3025524435501917,0.1529860143540867,-0.2292077211372687
1411,111,-0.0107805568267586,5,2,7,2,4,2,40.25,-0.1672592696887573,-0.8193256863726953,0.0,304089,2778391,0.2439935581835246,0.0130666454255128,-0.4384519028208025
1412,235,0.4685207700979404,5,4,8,2,4,2,13.75,0.1699946701004199,0.6791333857451959,1.0,300080,2764824,-0.0145690948105834,0.2195330312835304,-0.084017880785429
1413,235,0.3913009353985948,5,4,4,10,4,1,49.083333333333336,-0.7027288981104158,-0.8193256863726953,0.0,301717,2765423,-0.4108998134591013,0.985676892855843,-0.4384519028208025
1414,234,0.1797575226928228,5,4,4,2,4,1,45.41666666666666,-1.0422809908112745,-0.8193256863726953,0.0,302765,2765635,-0.7432970971222055,-0.3452634457330297,-0.4384519028208025
1415,247,0.4871227470843378,5,3,5,2,4,1,33.166666666666664,-0.4769353745377637,-0.8193256863726953,0.0,297648,2776153,0.1090544055815668,0.0625503246807403,-0.4384519028208025
1416,220,-0.4227158094712629,5,10,13,2,4,0,26.166666666666668,-0.553348958851155,0.7764559852745024,1.0,293421,2764354,-0.2086325302087871,-0.1609793988514934,0.2213078128956455
1417,236,0.0893672960186117,5,3,6,10,4,2,5.5,-0.4189070135178201,-0.8193256863726953,0.0,295625,2764440,-0.9209528368161878,0.1956443585396275,-0.4384519028208025
1418,236,0.6860004726172008,5,3,5,2,4,1,40.083333333333336,-0.4028199431360534,-0.8193256863726953,0.0,293900,2761941,-0.0572856819026076,1.7961854323811175,-0.4384519028208025
1419,111,0.3890658141327872,0,5,7,2,4,2,8.75,-0.0425844742300664,1.3650259919517362,1.0,302157,2775548,-0.6626730751273249,2.461655601675554,-0.2612348918031161
1420,804,-0.0220522974037873,5,10,20,2,4,0,16.083333333333332,0.8123284089152422,0.7038502364193054,1.0,176193,2506220,0.6977512117968175,0.3492143976075744,-0.2505591682478333
1421,807,-0.8638999070672466,5,10,17,4,4,0,31.166666666666668,0.6974207633311953,0.2666709401209929,1.0,181178,2505270,0.96253747350632,0.4703640950945104,0.3003081672047346
1422,111,0.9472933586586856,5,4,4,2,4,1,47.16666666666666,0.0315309571716437,-0.8193256863726953,0.0,303287,2777771,0.9783793866000507,-0.186574405362818,-0.4384519028208025
1423,407,0.6110397927456599,5,5,9,2,4,2,24.416666666666668,1.649430606995024,-0.8193256863726953,1.0,214397,2672703,1.0607007564264026,1.644321727080593,-0.2548294576699465
1424,110,-0.1977616691706469,5,6,7,2,4,2,41.5,-0.2453964686859091,-0.8193256863726953,0.0,306300,2769971,-0.0487989427452518,-0.270184759966478,3.507295523211547
1425,330,0.8713232691832319,5,2,15,2,4,0,0.25,1.088681296544875,0.5153842500292205,1.0,280146,2765605,0.8329732557040207,0.5488554483959053,-0.4384519028208025
1426,330,-0.8152559775834383,5,5,18,2,4,0,26.33333333333333,-0.3959254844010106,0.6667749604081412,1.0,282096,2767372,-0.3690319002828127,-0.1422097274098556,0.447633152267631
1427,830,-1.2379101988790189,5,3,14,2,4,0,21.25,-0.8348726905320698,-0.8193256863726953,0.0,182712,2504118,-1.024208163230684,-0.1285590572704825,-0.4384519028208025
1428,116,1.8582614926281888,5,7,7,2,4,2,22.75,0.2544517896046945,3.0256893966184712,2.0,306377,2763912,0.5512135156798064,0.1017960013314379,-0.4384519028208025
1429,234,-0.2993996028598887,5,5,5,4,4,1,31.08333333333333,-0.4424630808625497,-0.8193256863726953,0.0,301745,2767493,-0.4069393351856685,-0.7018872031241506,-0.4384519028208025
1430,302,0.0744664875798957,5,4,15,2,4,0,10.5,1.7120552738383292,1.111678272542113,2.0,251878,2745614,1.4943731273672862,0.3133813884917203,0.6504718998179948
1431,802,-0.8423898690791002,5,16,22,10,4,0,0.1666666666666666,-0.2114987132386155,0.1446314899175771,1.0,180884,2502516,-0.8737099888402403,1.347419651549229,-0.0199635394537349
1432,806,0.3212431021746312,5,3,4,4,4,1,43.41666666666666,-0.7843133264750892,-0.8193256863726953,0.0,181059,2500975,-0.1087718994572333,-1.6420771089734696,-0.4384519028208025
1433,330,0.1034269297874002,5,3,8,2,4,2,26.25,-0.3252572823668217,0.9680115779988512,1.0,282065,2767081,-0.1101863559834592,-0.0125283610858113,0.1593886162750078
1434,106,-0.8236677242827135,5,10,14,2,4,0,36.41666666666666,-0.5809267937913262,-0.8193256863726953,0.0,304295,2769736,-0.6677651186217384,0.1137403377033891,-0.2889917730468496
1435,248,2.2646209588891737,5,6,7,2,4,2,26.166666666666668,0.0688759419864591,0.478308974018056,1.0,293408,2773898,0.2207964711534188,0.3458017300727312,-0.2740457600694547
1436,320,-0.2231891777644556,5,4,5,2,4,1,36.16666666666666,-0.3074465973012943,-0.8193256863726953,0.0,273343,2761169,0.1028307968661725,0.1188593390056542,-0.4384519028208025
1437,231,-0.3889005877401767,5,5,5,2,4,1,22.25,-1.100309351831218,-0.2925478063807355,1.0,304569,2763394,-1.0875758156056077,-0.4766511458244952,-0.0797475913633162
1438,811,-0.6719678809517852,5,6,15,10,4,0,3.583333333333333,-0.6550422251930363,-0.8193256863726953,0.0,179698,2513485,-0.8185461843174272,-1.0397412890736335,-0.4384519028208025
1439,221,0.4747454626554041,1,4,4,2,4,1,28.58333333333333,-0.2597599243839151,-0.8193256863726953,0.0,316364,2772019,-0.1783631605475511,-0.2855417638732725,3.389862564103441
1440,338,-0.4850829028558887,5,9,9,2,4,2,21.416666666666668,-0.5228984327713824,0.6003484242214717,1.0,279116,2770389,-0.538200900819439,0.0557249896110536,-0.4384519028208025
1441,407,-0.6332257790111234,5,13,13,2,4,0,27.416666666666668,0.7272967511830477,-0.8193256863726953,1.0,215756,2673428,0.5387662982490178,1.1170645929473089,-0.4384519028208025
1442,236,-0.1808901086481004,5,7,18,10,4,0,0.1666666666666666,-0.4005217902243726,0.6667749604081412,1.0,295344,2763489,-0.6640875316535508,-0.7701405538210159,-0.0199635394537351
1443,326,-0.8169383269232933,5,6,12,10,4,0,15.416666666666666,-0.7929313998938927,0.4628609423467375,1.0,268470,2756052,-1.1749892289263728,0.0591376571458971,-0.2078562740267041
1444,105,-0.6799950906590936,5,12,12,2,4,0,37.91666666666666,-0.3752421081958823,-0.8193256863726953,0.0,304963,2772210,-0.246257073806398,0.4823084314664616,-0.4384519028208025
1445,247,-0.0904758484118912,5,5,5,2,4,1,30.666666666666668,-0.7515646474836357,-0.8193256863726953,0.0,296784,2774817,-0.288124986982687,-0.2343517508506236,-0.4384519028208025
1446,338,-0.5181050170410433,5,8,12,2,4,0,21.0,-0.5797777173354858,0.5401011007033298,1.0,279332,2770011,-0.4997276833060925,-0.3845091223837271,-0.4384519028208025
1447,238,0.3813270071694538,5,3,15,10,4,0,12.166666666666666,1.0478890823625382,1.950506392294706,2.0,288853,2759952,0.8527756470711844,0.2417153702600114,0.3494164955590338
1448,112,1.8445863958513669,5,6,7,2,4,2,14.166666666666666,-0.4292487016203845,0.3948896029929362,1.0,303462,2780607,-0.4923725093697177,-0.5295474926145659,0.095334274943314
1449,807,-0.913937783146935,5,3,14,2,4,0,17.75,-0.4562519983326353,-0.8193256863726953,0.0,179796,2505403,-0.4787937267179482,-0.8861712500056869,-0.4384519028208025
1450,244,-0.7684626323734703,5,18,19,2,4,0,13.0,-0.3723694170562811,1.011266066678543,1.0,287690,2774529,-0.6652190968745316,-0.3879217899185705,-0.4384519028208025
1451,804,-0.4305747842445858,5,14,14,2,4,0,16.416666666666668,0.1665474407328989,-0.8193256863726953,0.0,176490,2505984,0.0091937748300129,-0.4681194769873871,0.1038748537875399
1452,310,1.4947298338475137,5,3,7,2,4,2,31.0,0.5773422736958663,-0.8193256863726953,0.0,256012,2739703,1.0771084521306238,1.304761307363688,-0.4384519028208025
1453,324,-0.3261008902395879,5,13,15,2,4,0,3.8333333333333335,-0.5062368241616959,0.7996280327814802,1.0,275659,2756636,-0.7520667275848064,-0.454468806848014,-0.124585630295502
1454,248,-0.1581303254360617,5,3,9,2,4,2,22.0,-0.305722982617534,-0.8193256863726953,0.0,294497,2776339,-0.2575727260162056,0.1171530052382326,-0.4384519028208025
1455,800,-1.0905844638317137,5,9,12,4,4,0,38.66666666666666,-0.7377757300135501,-0.8193256863726953,0.0,178859,2503537,-0.6193907054248101,-0.4101041288950517,-0.4384519028208025
1456,248,-1.1481688783787516,5,3,17,4,4,0,26.166666666666668,-0.4625719188397577,-0.8193256863726953,0.0,294084,2775234,-0.3978868134178225,-0.0142346948532332,-0.4384519028208025
1457,236,-0.9303046388675246,5,9,20,2,4,0,26.416666666666668,-0.1839208782984441,-0.8193256863726953,0.0,297204,2764556,0.0912322533511196,0.4788957639316183,0.7807157271924399
1458,334,-0.3160548613244536,5,12,14,2,4,0,10.25,-0.0460317035975879,0.5818107862158898,1.0,278856,2758105,-0.2782237912991049,-0.0210600299229196,-0.4384519028208025
1459,701,0.1917262365677915,5,4,10,10,4,2,3.1666666666666665,-0.6831945983611278,-0.8193256863726953,0.0,171851,2542080,-0.8884203367129904,-0.7411328797748481,-0.4384519028208025
1460,807,0.1403184474542215,5,3,5,4,4,1,38.0,-0.714794200896741,-0.8193256863726953,0.0,181627,2505008,0.0046675139460899,-1.6420771089734696,-0.4384519028208025
1461,333,-0.0335403400387975,5,17,22,2,4,0,7.083333333333333,0.6049201086360375,0.7563735441017881,1.0,289579,2770247,0.6052457549816389,0.0062413103558264,-0.4384519028208025
1462,106,-0.7532253540667834,5,8,23,2,5,0,1.25,0.8703567699351862,0.6884022047479872,1.0,305355,2770764,0.5772395157623643,-0.4374054691737978,0.795661740169835
1463,701,0.5117331145702171,5,3,5,2,4,1,39.5,-0.3373225851531468,-0.8193256863726953,0.0,171581,2542685,-0.0818972254589397,0.1802873546328328,-0.4384519028208025
1464,220,-1.1468470324688655,5,9,24,2,4,0,13.916666666666666,-0.6745765249423243,0.629699684396977,1.0,296977,2767065,-0.9769653152547364,-1.0926376358637042,0.3302001931595253
1465,247,-0.1538283178384325,5,2,12,10,4,0,1.3333333333333333,-0.531516506190186,-0.8193256863726953,0.0,297529,2776165,-0.9031306845857406,-0.6916492005196208,0.6824990704838423
1466,235,1.105674532225038,5,7,23,10,4,0,5.0,0.7422347451089735,0.8691441753024133,1.0,299190,2767254,0.5096284938087627,0.1700493520283029,-0.4384519028208025
1467,237,-0.2784423367976948,5,15,15,2,4,0,15.666666666666666,-0.1327869760135431,0.8459721277954355,1.0,288179,2759562,-0.2374874433437969,0.2843737144455522,-0.1651533798055745
1468,244,-0.7777636208666688,5,3,24,10,4,0,3.583333333333333,0.3469524442998522,0.5308322817005389,1.0,287101,2773892,0.0725614272049365,0.1973506923070491,-0.1480722221171228
1469,116,0.4383826833525375,5,4,4,2,4,1,44.91666666666666,-0.818211081922383,-0.8193256863726953,0.0,306324,2765647,-0.5837464009639156,0.8952412031824964,-0.4384519028208025
1470,115,-0.1432295169973457,5,4,4,2,4,1,43.583333333333336,-0.7101978950733789,-0.8193256863726953,0.0,309257,2770302,-0.2739804217204272,0.0864389974246432,-0.4384519028208025
1471,114,-0.3203568689220828,5,5,7,2,4,2,24.0,-0.9813799386517296,-0.8193256863726953,0.0,311119,2773933,-1.0762601633957998,-0.9305359279586491,-0.0754773019412032
1472,402,-1.0830379253643638,5,3,22,2,4,0,26.58333333333333,-0.1247434408226599,-0.5289026909519081,1.0,216261,2667891,-0.1297058560453776,-0.5073651536380845,-0.0434501312753563
1473,830,-0.7106859493304489,5,8,15,10,4,0,8.0,-0.5188766651759408,-0.8193256863726953,0.0,184730,2498958,-0.9365118586046736,-0.0210600299229196,-0.14380193269501
1474,235,0.0986442509498124,5,3,7,2,4,2,20.166666666666668,-0.193113489945168,0.0843841663994349,1.0,301313,2763540,-0.2321125085441383,0.3014370521197688,-0.4384519028208025
1475,111,0.311149006135501,5,4,4,2,4,1,42.833333333333336,-0.269527074258559,-0.8193256863726953,0.0,302900,2777249,0.1936389058498799,1.591425380290522,-0.4384519028208025
1476,241,-1.1050526681544668,5,23,36,2,5,0,13.333333333333334,-0.2505673127371914,0.9077642544807092,1.0,299786,2771801,-0.5390495747351746,0.1734620195631464,0.2020915104961373
1477,351,0.1229421821297187,5,12,12,10,4,0,2.1666666666666665,0.044745336413809,2.491187500790852,2.0,239983,2730566,-0.1967510953884889,-0.1370907261075905,-0.4384519028208025
1478,111,0.353568243061846,5,3,3,2,4,1,51.583333333333336,-1.0124050029594225,-0.8193256863726953,0.0,301959,2776143,-0.4793595093284385,-1.6420771089734696,-0.4384519028208025
1479,411,0.1427939043400082,5,8,14,10,4,0,9.083333333333334,0.0809412447727837,0.496846612023638,1.0,221069,2672435,-0.2021260301881475,-0.208756744339299,0.710255951727576
1480,302,7.116155951601123,5,3,5,2,4,1,8.833333333333334,2.714624481559138,-0.8193256863726953,1.0,253149,2746776,1.5274714100809736,1.644321727080593,-0.4384519028208025
1481,114,0.5275231648028567,5,4,5,2,4,1,37.083333333333336,-0.7188159684921825,-0.8193256863726953,0.0,312520,2773854,-0.2001457910514314,-0.4459371380109059,-0.4384519028208025
1482,112,3.8432414451611465,1,3,3,2,1,1,49.5,-0.607355552275657,-0.8193256863726953,0.0,300316,2781885,0.1794943405876202,-1.6420771089734696,-0.4384519028208025
1483,116,1.2693911565549305,5,6,11,2,4,0,7.583333333333333,0.9507921218440188,0.8675993721352815,1.0,308624,2763942,0.8239207339361743,-0.1951060741999259,0.9130946992779408
